CourseID,StudentID,Grades,Geography
S102013,65,5.0,True
T208003,65,4.75,True
T206006,65,4.25,True
T100007,66,5.25,True
T100005,66,5.0,True
T107005,66,4.75,True
T100000,66,4.75,True
T100001,66,5.5,True
T100004,66,5.0,True
T100006,66,4.5,True
T107009,66,4.5,True
T100003,66,4.5,True
T105001,66,4.25,True
T108002,66,5.0,True
T106001,66,5.75,True
T106006,66,5.0,True
T200002,66,4.75,True
T200000,66,5.75,True
T200001,66,5.75,True
T207041,66,4.0,True
T207033,66,4.5,True
T207040,66,4.5,True
T200003,66,4.0,True
T207000,66,5.0,True
T207012,66,4.25,True
T207038,66,5.0,True
T207037,66,4.0,True
T207002,66,4.75,True
T206060,66,5.5,True
T207036,66,5.0,True
T207004,66,5.0,True
T207059,66,5.5,True
T207002,66,5.25,True
T206006,66,5.25,True
T208003,66,4.5,True
T206057,66,5.5,True
T100007,67,5.0,True
T100005,67,4.5,True
T107005,67,4.5,True
T100000,67,5.0,True
T100001,67,4.5,True
T100004,67,5.75,True
T100006,67,5.25,True
T107009,67,5.5,True
T100003,67,4.75,True
T106001,67,5.0,True
T108002,67,5.0,True
T105001,67,5.25,True
T106006,67,4.75,True
T200002,67,5.0,True
T200000,67,4.5,True
T200001,67,5.25,True
T207041,67,4.75,True
T207033,67,5.25,True
T207040,67,5.0,True
T200003,67,4.5,True
T207000,67,5.5,True
T207037,67,5.75,True
T207012,67,5.0,True
T207035,67,5.0,True
T206060,67,5.0,True
T207034,67,5.0,True
T207004,67,4.75,True
T207059,67,4.0,True
T207002,67,5.0,True
T206054,67,5.25,True
T208014,67,4.5,True
T208012,67,5.5,True
T208011,67,4.5,True
T206002,67,4.75,True
T100007,68,4.75,True
T100005,68,5.0,True
T107005,68,5.0,True
T100000,68,5.0,True
T100001,68,5.0,True
T100004,68,5.25,True
T100006,68,5.25,True
T107009,68,5.75,True
T100003,68,4.5,True
T108002,68,4.5,True
T105001,68,4.75,True
T106001,68,5.5,True
T106006,68,5.75,True
T200002,68,5.0,True
T200000,68,4.75,True
T200001,68,5.0,True
T207041,68,4.75,True
T207033,68,4.75,True
T207040,68,4.25,True
T200003,68,5.0,True
T207000,68,5.0,True
T207038,68,4.5,True
T207035,68,5.25,True
T207037,68,4.75,True
T207002,68,4.25,True
T206060,68,4.75,True
T207036,68,5.0,True
T207034,68,5.5,True
T207004,68,5.0,True
J2P201,68,4.75,True
T206001,68,4.5,True
T208003,68,5.0,True
T208000,68,4.75,True
T100007,69,4.5,True
T100005,69,5.5,True
T107005,69,5.25,True
T100000,69,6.0,True
T100001,69,5.5,True
T100004,69,5.5,True
T100006,69,5.5,True
T107009,69,4.75,True
T100003,69,4.75,True
T108002,69,4.5,True
T106001,69,5.25,True
T105001,69,4.0,True
T106006,69,4.75,True
T200002,69,4.25,True
T200000,69,5.0,True
T200001,69,5.25,True
T207041,69,5.25,True
T207033,69,4.75,True
T207040,69,5.0,True
T200003,69,5.0,True
T207000,69,6.0,True
T207012,69,4.75,True
T207037,69,4.5,True
T207035,69,4.75,True
T206060,69,5.0,True
T207034,69,4.75,True
T207004,69,5.25,True
T207002,69,5.25,True
T207036,69,4.75,True
T206054,69,5.5,True
T208003,69,5.0,True
T206058,69,5.0,True
T208012,69,5.25,True
T208014,69,5.25,True
T100007,70,5.5,True
T100005,70,5.0,True
T107005,70,4.75,True
T100000,70,5.0,True
T100001,70,4.0,True
T100004,70,4.75,True
T100006,70,4.75,True
T107009,70,4.75,True
T100003,70,4.5,True
T108002,70,4.5,True
T106001,70,4.5,True
T108000,70,4.25,True
T106006,70,5.0,True
T200002,70,4.75,True
T200000,70,4.5,True
T200001,70,5.25,True
T207041,70,5.5,True
T207033,70,4.5,True
T207040,70,5.25,True
T200003,70,5.25,True
T207000,70,4.5,True
T207038,70,4.75,True
T207037,70,5.0,True
T207012,70,5.0,True
T207002,70,4.5,True
T206060,70,5.5,True
T207004,70,5.5,True
T207034,70,5.75,True
T207036,70,5.0,True
J2D035,70,5.5,True
T208014,70,4.5,True
T206001,70,5.0,True
T208012,70,4.75,True
T100007,71,4.5,True
T100005,71,4.75,True
T107005,71,5.0,True
T100000,71,4.75,True
T100001,71,5.25,True
T100004,71,5.0,True
T100006,71,6.0,True
T107009,71,5.25,True
T100003,71,5.0,True
T106001,71,5.0,True
T108002,71,4.0,True
T105001,71,5.25,True
T106006,71,5.5,True
T200002,71,4.5,True
T200000,71,5.5,True
T200001,71,5.75,True
T207041,71,5.0,True
T207033,71,5.0,True
T207040,71,4.5,True
T200003,71,5.5,True
T207000,71,5.25,True
T207012,71,5.75,True
T207035,71,4.5,True
T207038,71,4.5,True
T207002,71,5.0,True
T206060,71,5.25,True
T207036,71,5.0,True
T207034,71,6.0,True
J2P015,71,5.75,True
T207004,71,5.0,True
12E050SCIENCES,71,4.25,True
12E051SCIENCES,71,5.25,True
T206001,71,6.0,True
S102013,71,5.0,True
T206024,71,4.5,True
T100007,72,5.25,True
T100005,72,5.75,True
T107005,72,5.0,True
T100000,72,5.0,True
T100001,72,4.75,True
T100004,72,4.75,True
T100006,72,4.75,True
T107009,72,4.75,True
T100003,72,5.0,True
T106001,72,5.5,True
T108002,72,4.5,True
T105001,72,4.0,True
T106006,72,4.5,True
T200002,72,5.5,True
T200000,72,5.5,True
T200001,72,5.25,True
T207041,72,5.25,True
T207033,72,5.25,True
T207040,72,5.0,True
T200003,72,4.5,True
T207000,72,5.25,True
T207038,72,5.5,True
T207012,72,4.5,True
T207037,72,5.25,True
T207002,72,4.25,True
T206060,72,5.5,True
T207034,72,5.75,True
T207004,72,4.75,True
J2P201,72,5.75,True
T207036,72,4.25,True
12E050SCIENCES,72,5.5,True
12E051SCIENCES,72,5.25,True
T208000,72,5.25,True
T206024,72,5.25,True
S102013,72,5.25,True
T100007,73,5.25,False
T100005,73,5.5,False
T107005,73,4.75,False
T100000,73,5.0,False
T100001,73,5.25,False
T100004,73,5.75,False
T100006,73,4.75,False
T107009,73,5.0,False
T100003,73,5.0,False
T105001,73,5.25,False
T108000,73,5.0,False
T108002,73,4.5,False
T108003,73,4.5,False
T200002,73,5.25,False
T200000,73,4.75,False
T200001,73,4.5,False
T207041,73,4.5,False
T207033,73,4.75,False
T207040,73,5.25,False
T200003,73,5.75,False
T207000,73,5.0,False
T207038,73,5.5,False
T207012,73,5.25,False
T207035,73,5.0,False
T207002,73,5.5,False
T207036,73,5.0,False
T207004,73,4.75,False
T207034,73,5.0,False
J2D035,73,5.75,False
12E050SCIENCES,73,5.0,False
12E051SCIENCES,73,5.25,False
T205020,73,5.25,False
S102013,73,5.25,False
T206056,73,4.0,False
T100007,74,4.5,True
T100005,74,5.5,True
T107005,74,4.5,True
T100000,74,5.25,True
T100001,74,4.5,True
T100004,74,5.75,True
T100006,74,4.75,True
T107009,74,4.75,True
T100003,74,5.5,True
T108002,74,4.5,True
T106001,74,4.5,True
T105001,74,4.5,True
T106006,74,5.75,True
T200002,74,4.0,True
T200000,74,4.75,True
T200001,74,5.5,True
T207041,74,5.25,True
T207033,74,5.5,True
T207040,74,5.0,True
T200003,74,5.25,True
T207000,74,4.25,True
T207035,74,4.5,True
T207038,74,4.75,True
T207037,74,4.75,True
T207002,74,5.5,True
T206060,74,5.0,True
T207004,74,5.0,True
T207036,74,4.25,True
J2P015,74,4.75,True
J2P201,74,4.0,True
5869,74,4.5,True
5870,74,5.5,True
T208014,74,4.75,True
T208003,74,5.25,True
T205020,74,5.25,True
T100007,75,4.0,True
T100005,75,5.25,True
T107005,75,5.0,True
T100000,75,5.25,True
T100001,75,4.75,True
T100004,75,5.5,True
T100006,75,5.0,True
T107009,75,4.0,True
T100003,75,4.75,True
T108000,75,5.25,True
T108002,75,4.5,True
T106001,75,4.75,True
T106006,75,5.0,True
T200002,75,5.25,True
T200000,75,5.0,True
T200001,75,4.75,True
T207041,75,5.25,True
T207033,75,4.25,True
T207040,75,4.75,True
T200003,75,5.0,True
T207000,75,5.5,True
T207012,75,4.5,True
T207035,75,4.75,True
T207037,75,5.0,True
T206060,75,4.5,True
T207004,75,5.25,True
T207036,75,4.5,True
J2P015,75,5.0,True
T207002,75,4.75,True
T206054,75,4.75,True
T208014,75,4.75,True
T206024,75,5.0,True
T208000,75,5.0,True
T206006,75,5.75,True
T100007,76,4.75,False
T100005,76,4.25,False
T107005,76,5.0,False
T100000,76,5.25,False
T100001,76,4.5,False
T100004,76,5.25,False
T100006,76,5.0,False
T107009,76,5.0,False
T100003,76,4.5,False
T108002,76,4.0,False
T108000,76,5.25,False
T105001,76,5.0,False
T108003,76,4.75,False
T200002,76,5.25,False
T200000,76,4.75,False
T200001,76,5.75,False
T207041,76,4.5,False
T207033,76,5.5,False
T207040,76,5.0,False
T200003,76,5.25,False
T207000,76,4.0,False
T207035,76,5.5,False
T207012,76,5.5,False
T207038,76,4.75,False
T207002,76,4.5,False
T207034,76,4.75,False
T207036,76,5.25,False
T207004,76,4.5,False
T207002,76,5.25,False
5869,76,5.25,False
5870,76,4.75,False
T206001,76,4.75,False
T205004,76,4.75,False
T205020,76,4.75,False
T100007,77,4.75,True
T100005,77,5.5,True
T107005,77,5.5,True
T100000,77,5.5,True
T100001,77,5.0,True
T100004,77,5.0,True
T100006,77,5.0,True
T107009,77,4.75,True
T100003,77,4.75,True
T105001,77,4.5,True
T108002,77,5.25,True
T106001,77,5.0,True
T106006,77,4.25,True
T200002,77,4.0,True
T200000,77,5.25,True
T200001,77,5.25,True
T207041,77,5.25,True
T207033,77,5.5,True
T207040,77,5.0,True
T200003,77,5.75,True
T207000,77,5.0,True
T207035,77,4.75,True
T207037,77,4.75,True
T207038,77,4.25,True
T207002,77,5.5,True
T206060,77,4.5,True
T207036,77,5.25,True
T207034,77,5.0,True
T207002,77,4.75,True
J2D035,77,5.25,True
5869,77,5.0,True
5870,77,5.0,True
T208000,77,4.0,True
S102013,77,4.25,True
T205027,77,6.0,True
T100007,78,5.5,True
T100005,78,5.5,True
T107005,78,5.5,True
T100000,78,5.25,True
T100001,78,5.5,True
T100004,78,5.25,True
T100006,78,5.0,True
T107009,78,4.75,True
T100003,78,5.0,True
T108002,78,4.25,True
T106001,78,4.25,True
T108000,78,5.25,True
T106006,78,6.0,True
T200002,78,5.75,True
T200000,78,5.75,True
T200001,78,5.0,True
T207041,78,4.25,True
T207033,78,4.75,True
T207040,78,5.25,True
T200003,78,5.5,True
T207000,78,4.25,True
T207037,78,4.75,True
T207012,78,4.25,True
T207038,78,5.0,True
T207002,78,5.5,True
T206060,78,5.0,True
T207036,78,4.75,True
T207034,78,4.5,True
T207059,78,5.25,True
T207002,78,5.0,True
S102013,78,5.75,True
T206001,78,4.75,True
T205004,78,4.5,True
T100007,79,5.25,False
T100005,79,4.75,False
T107005,79,5.0,False
T100000,79,5.25,False
T100001,79,5.5,False
T100004,79,5.25,False
T100006,79,4.75,False
T107009,79,4.5,False
T100003,79,5.0,False
T108000,79,6.0,False
T108002,79,5.75,False
T105001,79,5.25,False
T108003,79,5.0,False
T200002,79,5.5,False
T200000,79,5.0,False
T200001,79,5.5,False
T207041,79,5.75,False
T207033,79,5.0,False
T207040,79,5.0,False
T200003,79,5.5,False
T207000,79,4.75,False
T207012,79,5.25,False
T207038,79,5.25,False
T207037,79,5.5,False
T207002,79,4.0,False
T207004,79,5.25,False
T207036,79,4.75,False
J2P201,79,5.0,False
J2D035,79,5.0,False
12E050SCIENCES,79,4.75,False
12E051SCIENCES,79,5.25,False
T205027,79,5.0,False
T206024,79,4.75,False
T208000,79,5.0,False
T100007,80,5.25,True
T100005,80,5.0,True
T107005,80,4.75,True
T100000,80,5.25,True
T100001,80,6.0,True
T100004,80,4.75,True
T100006,80,5.5,True
T107009,80,5.0,True
T100003,80,5.25,True
T106001,80,5.75,True
T105001,80,4.5,True
T108000,80,4.0,True
T106006,80,4.25,True
T200002,80,4.25,True
T200000,80,4.75,True
T200001,80,5.0,True
T207041,80,5.25,True
T207033,80,4.25,True
T207040,80,4.75,True
T200003,80,5.5,True
T207000,80,4.5,True
T207037,80,5.0,True
T207035,80,5.75,True
T207012,80,4.75,True
T206060,80,4.5,True
T207036,80,5.25,True
T207034,80,5.0,True
J2D035,80,5.0,True
T207059,80,5.5,True
T206054,80,6.0,True
T208011,80,4.5,True
T206056,80,4.5,True
T206002,80,5.25,True
T206001,80,4.5,True
T100007,81,5.25,True
T100005,81,5.25,True
T107005,81,4.5,True
T100000,81,5.25,True
T100001,81,5.5,True
T100004,81,4.75,True
T100006,81,4.5,True
T107009,81,4.0,True
T100003,81,4.75,True
T108000,81,5.25,True
T105001,81,5.5,True
T106001,81,5.0,True
T106006,81,5.5,True
T200002,81,5.25,True
T200000,81,4.75,True
T200001,81,5.25,True
T207041,81,4.75,True
T207033,81,5.5,True
T207040,81,4.75,True
T200003,81,5.25,True
T207000,81,5.0,True
T207038,81,4.5,True
T207037,81,4.75,True
T207012,81,4.5,True
T207002,81,4.75,True
T206060,81,5.25,True
T207034,81,4.25,True
T207004,81,4.5,True
T207002,81,4.75,True
J2P015,81,5.5,True
5869,81,4.75,True
5870,81,4.0,True
T208000,81,4.5,True
T206006,81,4.5,True
T206001,81,5.75,True
T100007,82,4.75,True
T100005,82,5.0,True
T107005,82,4.0,True
T100000,82,5.0,True
T100001,82,5.25,True
T100004,82,5.75,True
T100006,82,5.25,True
T107009,82,4.25,True
T100003,82,5.5,True
T105001,82,5.5,True
T106001,82,5.0,True
T108002,82,5.5,True
T106006,82,4.5,True
T200002,82,5.0,True
T200000,82,4.75,True
T200001,82,4.75,True
T207041,82,5.25,True
T207033,82,4.75,True
T207040,82,5.25,True
T200003,82,5.25,True
T207000,82,5.0,True
T207035,82,4.0,True
T207012,82,4.0,True
T207038,82,5.25,True
T207002,82,4.75,True
T206060,82,5.5,True
T207004,82,5.25,True
T207034,82,5.75,True
J2P201,82,4.25,True
T207059,82,4.75,True
12E050SCIENCES,82,5.5,True
12E051SCIENCES,82,5.25,True
T208012,82,4.5,True
T206006,82,4.0,True
T206057,82,5.5,True
T100007,83,5.25,True
T100005,83,4.75,True
T107005,83,5.75,True
T100000,83,5.0,True
T100001,83,5.25,True
T100004,83,4.0,True
T100006,83,5.25,True
T107009,83,4.5,True
T100003,83,5.25,True
T108000,83,5.75,True
T106001,83,5.0,True
T105001,83,5.25,True
T106006,83,4.25,True
T200002,83,4.75,True
T200000,83,5.0,True
T200001,83,4.25,True
T207041,83,5.5,True
T207033,83,4.5,True
T207040,83,5.25,True
T200003,83,5.0,True
T207000,83,4.75,True
T207035,83,4.0,True
T207012,83,4.75,True
T207038,83,4.75,True
T207002,83,5.25,True
T206060,83,5.25,True
T207004,83,5.75,True
T207036,83,5.25,True
J2D035,83,5.0,True
J2P015,83,5.0,True
5869,83,5.0,True
5870,83,5.25,True
T208012,83,5.5,True
T206024,83,4.75,True
T205004,83,5.0,True
T100007,84,4.25,True
T100005,84,5.25,True
T107005,84,4.75,True
T100000,84,5.25,True
T100001,84,5.25,True
T100004,84,4.75,True
T100006,84,5.0,True
T107009,84,4.5,True
T100003,84,4.75,True
T108002,84,5.25,True
T106001,84,5.0,True
T105001,84,5.0,True
T106006,84,5.25,True
T200002,84,4.5,True
T200000,84,5.25,True
T200001,84,4.25,True
T207041,84,4.75,True
T207033,84,5.5,True
T207040,84,6.0,True
T200003,84,5.5,True
T207000,84,6.0,True
T207012,84,4.75,True
T207038,84,4.5,True
T207037,84,5.25,True
T207002,84,4.5,True
T206060,84,5.75,True
T207004,84,5.75,True
T207034,84,5.0,True
T207059,84,5.5,True
T207036,84,5.0,True
12E050SCIENCES,84,5.25,True
12E051SCIENCES,84,4.5,True
T205027,84,5.0,True
T206002,84,5.5,True
T205004,84,4.75,True
T100007,85,5.25,False
T100005,85,4.75,False
T107005,85,5.0,False
T100000,85,5.5,False
T100001,85,5.0,False
T100004,85,4.25,False
T100006,85,4.0,False
T107009,85,5.0,False
T100003,85,5.0,False
T108000,85,4.75,False
T108002,85,5.0,False
T105001,85,4.75,False
T108003,85,4.5,False
T200002,85,4.5,False
T200000,85,4.5,False
T200001,85,5.5,False
T207041,85,5.0,False
T207033,85,5.0,False
T207040,85,4.5,False
T200003,85,5.5,False
T207000,85,4.25,False
T207012,85,5.0,False
T207035,85,6.0,False
T207037,85,4.5,False
T207004,85,5.25,False
T207036,85,4.75,False
T207034,85,5.5,False
T207002,85,4.75,False
T206007,85,4.25,False
T208000,85,5.5,False
T206057,85,4.75,False
T206024,85,4.5,False
T208012,85,4.75,False
T100007,86,4.75,True
T100005,86,5.25,True
T107005,86,5.25,True
T100000,86,5.0,True
T100001,86,6.0,True
T100004,86,4.75,True
T100006,86,5.0,True
T107009,86,5.0,True
T100003,86,5.25,True
T108000,86,5.25,True
T108002,86,5.0,True
T106001,86,4.5,True
T106006,86,5.25,True
T200002,86,5.25,True
T200000,86,5.0,True
T200001,86,5.5,True
T207041,86,5.25,True
T207033,86,5.25,True
T207040,86,5.25,True
T200003,86,5.0,True
T207000,86,5.25,True
T207037,86,5.25,True
T207035,86,4.25,True
T207012,86,4.75,True
T206060,86,5.0,True
T207004,86,4.5,True
T207034,86,5.0,True
T207036,86,5.0,True
J2P015,86,4.5,True
T206054,86,4.25,True
T205004,86,5.25,True
S102013,86,4.5,True
T206006,86,4.75,True
T206056,86,5.25,True
T100007,87,4.0,True
T100005,87,5.0,True
T107005,87,4.25,True
T100000,87,5.0,True
T100001,87,5.0,True
T100004,87,5.25,True
T100006,87,5.5,True
T107009,87,5.25,True
T100003,87,4.0,True
T108002,87,5.25,True
T106001,87,5.75,True
T105001,87,4.75,True
T106006,87,4.25,True
T200002,87,5.5,True
T200000,87,5.0,True
T200001,87,5.0,True
T207041,87,5.5,True
T207033,87,5.25,True
T207040,87,4.75,True
T200003,87,5.0,True
T207000,87,5.5,True
T207012,87,5.25,True
T207035,87,5.25,True
T207037,87,4.75,True
T206060,87,4.5,True
T207036,87,5.5,True
T207004,87,5.5,True
J2P015,87,5.25,True
T207059,87,4.25,True
T206054,87,5.25,True
T206058,87,5.0,True
T206001,87,4.75,True
T208012,87,5.0,True
T208000,87,5.0,True
T100007,88,5.0,False
T100005,88,4.5,False
T107005,88,4.75,False
T100000,88,5.25,False
T100001,88,5.0,False
T100004,88,5.0,False
T100006,88,5.25,False
T107009,88,5.25,False
T100003,88,4.5,False
T105001,88,4.5,False
T108002,88,4.75,False
T108000,88,5.25,False
T108003,88,5.0,False
T200002,88,5.25,False
T200000,88,5.25,False
T200001,88,5.0,False
T207041,88,4.25,False
T207033,88,4.25,False
T207040,88,5.5,False
T200003,88,4.75,False
T207000,88,5.0,False
T207037,88,5.75,False
T207035,88,4.75,False
T207012,88,5.5,False
T207034,88,5.5,False
T207004,88,5.25,False
T207059,88,4.5,False
J2P015,88,5.25,False
T208013,88,5.25,False
T208000,88,4.0,False
T205027,88,5.0,False
S102013,88,4.25,False
T206058,88,4.75,False
T100007,89,4.5,False
T100005,89,5.0,False
T107005,89,5.25,False
T100000,89,4.75,False
T100001,89,5.0,False
T100004,89,4.75,False
T100006,89,5.0,False
T107009,89,4.75,False
T100003,89,4.5,False
T108002,89,5.0,False
T105001,89,4.75,False
T108000,89,4.75,False
T108003,89,4.5,False
T200002,89,5.25,False
T200000,89,6.0,False
T200001,89,5.25,False
T207041,89,4.5,False
T207033,89,5.25,False
T207040,89,4.25,False
T200003,89,4.25,False
T207000,89,4.5,False
T207038,89,5.0,False
T207037,89,5.0,False
T207012,89,5.25,False
T207002,89,4.75,False
T207004,89,5.0,False
T207036,89,4.75,False
T207034,89,5.0,False
J2D035,89,5.25,False
12E050SCIENCES,89,6.0,False
12E051SCIENCES,89,4.25,False
T206058,89,4.75,False
T208012,89,4.25,False
T205004,89,4.5,False
T100007,90,5.0,True
T100005,90,5.0,True
T107005,90,5.0,True
T100000,90,5.25,True
T100001,90,6.0,True
T100004,90,5.5,True
T100006,90,5.0,True
T107009,90,5.25,True
T100003,90,5.25,True
T108002,90,6.0,True
T106001,90,5.5,True
T108000,90,4.5,True
T106006,90,5.25,True
T200002,90,5.5,True
T200000,90,6.0,True
T200001,90,4.75,True
T207041,90,4.75,True
T207033,90,5.5,True
T207040,90,5.25,True
T200003,90,5.25,True
T207000,90,4.75,True
T207012,90,5.0,True
T207037,90,5.0,True
T207038,90,4.5,True
T207002,90,5.0,True
T206060,90,5.0,True
T207004,90,5.0,True
T207034,90,5.25,True
T207036,90,5.0,True
J2D035,90,5.5,True
T206024,90,4.0,True
T205020,90,5.0,True
S102013,90,4.75,True
T100007,91,5.25,False
T100005,91,5.75,False
T107005,91,4.75,False
T100000,91,5.25,False
T100001,91,5.5,False
T100004,91,4.0,False
T100006,91,4.25,False
T107009,91,5.25,False
T100003,91,5.0,False
T108000,91,5.25,False
T105001,91,5.0,False
T108002,91,4.25,False
T108003,91,5.5,False
T200002,91,4.25,False
T200000,91,4.75,False
T200001,91,5.5,False
T207041,91,5.0,False
T207033,91,4.5,False
T207040,91,5.0,False
T200003,91,5.25,False
T207000,91,4.5,False
T207035,91,5.75,False
T207038,91,5.0,False
T207037,91,4.25,False
T207002,91,4.5,False
T207034,91,4.75,False
T207004,91,4.75,False
J2P015,91,4.0,False
T207036,91,5.0,False
12E050SCIENCES,91,6.0,False
12E051SCIENCES,91,4.75,False
T208014,91,4.75,False
T208012,91,5.25,False
T206024,91,5.5,False
T100007,92,4.5,True
T100005,92,5.25,True
T107005,92,5.25,True
T100000,92,5.25,True
T100001,92,4.75,True
T100004,92,5.25,True
T100006,92,4.5,True
T107009,92,5.25,True
T100003,92,5.75,True
T108000,92,4.25,True
T106001,92,5.25,True
T105001,92,4.75,True
T106006,92,4.0,True
T200002,92,5.0,True
T200000,92,4.25,True
T200001,92,4.75,True
T207041,92,4.25,True
T207033,92,4.75,True
T207040,92,4.5,True
T200003,92,4.75,True
T207000,92,5.0,True
T207038,92,5.25,True
T207035,92,4.25,True
T207012,92,5.0,True
T207002,92,4.5,True
T206060,92,5.25,True
T207036,92,4.75,True
T207034,92,5.25,True
T207002,92,6.0,True
J2P201,92,5.25,True
12E050SCIENCES,92,5.75,True
12E051SCIENCES,92,4.5,True
T206024,92,5.75,True
S102013,92,4.5,True
T206056,92,4.5,True
T100007,93,5.25,True
T100005,93,4.0,True
T107005,93,5.5,True
T100000,93,5.0,True
T100001,93,4.75,True
T100004,93,5.5,True
T100006,93,5.5,True
T107009,93,5.0,True
T100003,93,5.25,True
T106001,93,5.0,True
T108002,93,4.75,True
T108000,93,4.25,True
T106006,93,5.25,True
T200002,93,4.25,True
T200000,93,4.75,True
T200001,93,5.5,True
T207041,93,4.5,True
T207033,93,5.25,True
T207040,93,5.5,True
T200003,93,5.0,True
T207000,93,4.75,True
T207038,93,4.5,True
T207037,93,4.0,True
T207035,93,5.0,True
T207002,93,5.5,True
T206060,93,5.25,True
T207004,93,5.5,True
T207036,93,4.75,True
T207059,93,4.75,True
T207034,93,4.75,True
5869,93,4.75,True
5870,93,4.75,True
T208011,93,6.0,True
T208014,93,4.0,True
T206057,93,5.75,True
T100007,94,5.0,True
T100005,94,4.25,True
T107005,94,5.5,True
T100000,94,5.5,True
T100001,94,5.25,True
T100004,94,4.25,True
T100006,94,5.25,True
T107009,94,4.5,True
T100003,94,4.0,True
T108000,94,4.5,True
T106001,94,5.0,True
T105001,94,5.75,True
T106006,94,5.75,True
T200002,94,5.0,True
T200000,94,5.25,True
T200001,94,5.25,True
T207041,94,5.0,True
T207033,94,5.5,True
T207040,94,4.25,True
T200003,94,5.25,True
T207000,94,5.0,True
T207037,94,4.75,True
T207035,94,4.75,True
T207012,94,4.5,True
T206060,94,5.5,True
T207034,94,5.25,True
T207004,94,5.5,True
J2D035,94,4.5,True
J2P201,94,5.5,True
T206054,94,5.5,True
T205004,94,4.5,True
T208012,94,5.0,True
T206056,94,4.75,True
T205020,94,4.75,True
T100007,95,5.0,False
T100005,95,4.75,False
T107005,95,5.5,False
T100000,95,5.0,False
T100001,95,5.0,False
T100004,95,5.5,False
T100006,95,5.0,False
T107009,95,5.5,False
T100003,95,5.0,False
T108002,95,5.0,False
T105001,95,5.0,False
T108000,95,5.0,False
T108003,95,5.25,False
T200002,95,5.0,False
T200000,95,4.75,False
T200001,95,5.5,False
T207041,95,5.0,False
T207033,95,4.0,False
T207040,95,4.75,False
T200003,95,5.25,False
T207000,95,4.25,False
T207038,95,5.0,False
T207035,95,4.25,False
T207012,95,4.75,False
T207002,95,5.5,False
T207034,95,4.0,False
T207036,95,4.5,False
T207002,95,5.25,False
J2P015,95,5.75,False
T206057,95,5.5,False
T208003,95,5.5,False
T206006,95,5.25,False
T100007,96,5.5,False
T100005,96,5.25,False
T107005,96,4.75,False
T100000,96,5.25,False
T100001,96,4.25,False
T100004,96,4.75,False
T100006,96,5.5,False
T107009,96,4.25,False
T100003,96,5.75,False
T105001,96,4.75,False
T108000,96,5.5,False
T108002,96,5.25,False
T108003,96,5.5,False
T200002,96,4.0,False
T200000,96,5.75,False
T200001,96,4.5,False
T207041,96,4.75,False
T207033,96,4.0,False
T207040,96,5.25,False
T200003,96,5.0,False
T207000,96,4.75,False
T207037,96,5.0,False
T207038,96,5.0,False
T207012,96,5.25,False
T207002,96,5.25,False
T207034,96,5.5,False
T207004,96,5.75,False
T207002,96,4.75,False
T207036,96,5.5,False
12E050SCIENCES,96,5.0,False
12E051SCIENCES,96,4.75,False
S102013,96,5.25,False
T205027,96,5.75,False
T206001,96,6.0,False
T100007,97,4.5,True
T100005,97,5.5,True
T107005,97,5.0,True
T100000,97,5.25,True
T100001,97,5.5,True
T100004,97,5.0,True
T100006,97,4.5,True
T107009,97,5.0,True
T100003,97,5.0,True
T108002,97,5.0,True
T108000,97,4.25,True
T106001,97,5.0,True
T106006,97,5.0,True
T200002,97,5.5,True
T200000,97,4.75,True
T200001,97,4.75,True
T207041,97,5.25,True
T207033,97,4.25,True
T207040,97,4.75,True
T200003,97,5.75,True
T207000,97,5.25,True
T207012,97,5.5,True
T207038,97,5.25,True
T207037,97,5.25,True
T207002,97,5.0,True
T206060,97,5.0,True
T207036,97,5.0,True
T207004,97,4.5,True
J2P201,97,4.75,True
T207002,97,5.0,True
12E050SCIENCES,97,5.25,True
12E051SCIENCES,97,5.0,True
T205027,97,5.0,True
T208000,97,4.75,True
T206001,97,4.75,True
T100007,98,5.75,True
T100005,98,5.5,True
T107005,98,5.25,True
T100000,98,4.5,True
T100001,98,5.0,True
T100004,98,5.5,True
T100006,98,4.0,True
T107009,98,5.0,True
T100003,98,5.75,True
T105001,98,4.25,True
T108000,98,4.25,True
T106001,98,4.25,True
T106006,98,4.5,True
T200002,98,5.0,True
T200000,98,5.0,True
T200001,98,5.25,True
T207041,98,6.0,True
T207033,98,4.75,True
T207040,98,5.25,True
T200003,98,4.75,True
T207000,98,4.75,True
T207037,98,5.0,True
T207035,98,5.75,True
T207012,98,5.75,True
T206060,98,4.75,True
T207034,98,4.0,True
T207036,98,5.25,True
J2D035,98,4.75,True
J2P015,98,6.0,True
T206054,98,4.5,True
T208014,98,4.0,True
T206001,98,4.75,True
T206057,98,5.0,True
T205004,98,4.25,True
T100007,99,5.5,True
T100005,99,5.25,True
T107005,99,4.0,True
T100000,99,4.5,True
T100001,99,4.75,True
T100004,99,5.0,True
T100006,99,5.25,True
T107009,99,5.25,True
T100003,99,5.0,True
T108002,99,4.5,True
T106001,99,4.5,True
T108000,99,5.0,True
T106006,99,5.0,True
T200002,99,5.5,True
T200000,99,4.25,True
T200001,99,5.25,True
T207041,99,5.75,True
T207033,99,5.5,True
T207040,99,4.0,True
T200003,99,5.25,True
T207000,99,5.0,True
T207037,99,4.75,True
T207012,99,4.0,True
T207035,99,5.0,True
T206060,99,5.0,True
